page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
https://mia.com.hk/,5851,3928875,1488,100,16,1078,13,1,True,585525,33,929063,37,1799985,9,583580,8,29707,2,,,94,2594,58,0,1,0,77,0,16,4.0,411.0,162.0,267.0,451.0,664115.0,27.0,7.0,4048.0,4048.0,4048.0,3924.0,,23.0,2.0,12.0,91.0,1.0,2.0,2,0,0,2,0,1,0,0,0,2,False,50.0,18.0,7.0,0.0
https://www.fenicehotel.it/,3672,753367,989,100,3,450,2,0,False,155372,1,535,1,467905,9,106680,6,22875,2,,,19,0,17,0,0,0,1,16,2,,,7.0,9.0,156.0,10099.0,1.0,0.0,1968.0,1968.0,2066.0,1912.0,,23.0,6.0,0.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,11,0,False,24.0,23.0,19.0,0.0
https://djistore.com.pa/productos-portatiles/?yith_wcan=1&filter_compatibilidad=osmo-360&query_type_compatibilidad=,3891,1866539,2174,100,15,2370,13,3,False,141443,56,1009843,66,445866,43,185228,4,82520,3,,,180,42994,157,0,0,0,0,0,180,6.0,370.0,307.0,335.0,504.0,2686.0,50.0,9.0,3180.0,3180.0,3537.0,3116.0,,21.0,0.0,6.0,171.0,0.0,9.0,4,0,0,2,1,1,8,8,78,5,False,104.0,44.0,11.0,9.0
https://johnson.countyclerk.us/,2712,2680953,391,100,12,609,12,1,True,149841,29,622740,34,1399954,12,474104,6,34205,1,,,85,0,68,0,2,0,8,0,75,6.0,288.0,294.0,117.0,327.0,0.0,26.0,10.0,1490.0,1490.0,1490.0,1348.0,,19.0,24.0,9.0,82.0,0.0,3.0,2,0,0,2,0,0,1,1,0,1,False,60.0,27.0,3.0,0.0
https://www.cpconstruplan.com.br/,3586,12563632,1329,100,13,397,10,1,False,356351,5,832893,9,11085686,32,279692,3,9010,4,,,55,611453,35,0,34,0,4,3,14,5.0,385.0,285.0,45.0,261.0,655787.0,5.0,0.0,2804.0,2891.0,2804.0,2728.0,,26.0,1.0,3.0,53.0,0.0,2.0,1,0,0,0,1,0,0,0,1,1,False,12.0,4.0,5.0,0.0
https://talkincslp.ca/first-words-book/,7213,3820257,3547,100,13,841,8,0,True,272328,36,1593624,58,1360584,7,506660,10,65663,3,,,119,0,92,0,1,1,9,0,108,8.0,338.0,330.0,397.0,345.0,25193.0,36.0,5.0,7047.0,7047.0,7047.0,6940.0,,6.0,42.0,1.0,118.0,0.0,1.0,2,0,0,2,1,0,5,5,0,0,False,70.0,18.0,9.0,0.0
https://mntgaiden.fandom.com/,6060,4840979,615,100,681,1585,371,1286,True,47576,5,3289676,272,432442,881,87548,5,545590,708,,,3100,686576,75,0,74,38,20,1,2967,,,,,,,,,,,,,,,,,,,,6,14,0,0,1,1,5,5,5,1,False,116.0,33.0,76.0,11.0
https://kafila.online/2025/11/04/the-day-the-colloquium-fell-silent-bureaucratic-diktat-and-the-fate-of-thought-s-m-faizan-ahmed/,1337,622919,209,100,13,1192,13,2,False,143228,15,186075,17,82557,8,121240,5,89819,8,,,53,270749,26,0,1,1,30,0,21,3.0,247.0,38.0,63.0,399.0,0.0,11.0,7.0,1350.0,1350.0,1350.0,1228.0,,15.0,13.0,14.0,51.0,0.0,2.0,0,0,0,1,0,0,1,1,2,0,False,38.0,24.0,5.0,3.0
https://medicinemusic.es/,11521,7876322,1288,100,25,3179,20,4,False,188997,52,2041190,78,666365,14,118084,3,99074,16,,,196,0,127,0,6,58,75,0,57,17.0,816.0,493.0,1010.0,476.0,16209.0,45.0,8.0,2405.0,2744.0,2744.0,2308.0,,4.0,9.0,24.0,179.0,0.0,17.0,3,0,0,0,1,0,0,0,0,1,False,94.0,34.0,13.0,6.0
https://www.neaims.go.ke/,3294,714434,1943,100,1,347,1,0,False,47866,4,24050,4,634438,18,0,0,8080,1,,,27,0,26,0,0,0,2,0,25,1.0,21.0,9.0,2.0,73.0,349571.0,4.0,2.0,3054.0,3248.0,3054.0,2908.0,,2.0,0.0,0.0,25.0,2.0,0.0,0,0,0,0,0,0,12,12,0,0,False,9.0,5.0,0.0,0.0
