page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
"https://baltbet.ru/prematch?groups=595807,21418,68973,68972,127938,558388,331914,690559",6455,5462740,2265,100,7,1757,9,6,false,373905,1,2323712,23,2699352,14,0,0,21726,1,,,51,153413,23,0,4,0,1,0,46,6,2241,175,57,99,187642,1,4,3718,14509,12810,3616,,18,0,1,42,0,9,2,0,0,0,1,0,1,1,0,0,false,26,9,8,2
"https://bananarepublic.gap.com/browse/women/new-arrivals?cid=48422&mlink=5001,1,hp_spotlight_newarrivals_bg",5661,5104678,619,100,107,1212,85,26,true,70405,6,3213761,149,1172003,107,139288,6,176044,45,,,380,5349,86,0,61,36,56,0,227,25,1439,1325,2030,64,0,0,1,1826,1826,1826,1728,,15,5,1,340,1,39,9,2,1,0,1,0,8,8,24,3,false,204,91,111,1
"https://biznes.interia.pl/finanse/news-ile-kosztuje-darowizna-u-notariusza-oto-aktualne-stawki,nId,22451137",4617,17863902,819,100,45,1604,40,21,false,92441,72,1608500,134,184672,64,65812,3,317886,12,,,334,0,139,0,55,123,39,3,114,13,433,584,1225,204,0,0,1,1993,2112,1993,1912,,11,13,0,282,0,52,2,3,0,0,1,0,29,28,23,20,true,100,10,54,44
"https://diavgeia.gov.gr/search?query=submissionTimestamp:[DT(2024-11-12T00:00:00)%20TO%20DT(2025-11-12T23:59:59)]%20AND%20decisionType:[%22%CE%95%CE%93%CE%9A%CE%A5%CE%9A%CE%9B%CE%99%CE%9F%CE%A3%22,%22%CE%9D%CE%9F%CE%9C%CE%9F%CE%A3%22]&sort=recent",5292,888708,1165,100,8,1634,3,0,false,83975,20,536167,42,128943,15,122430,2,12018,3,,,86,0,81,0,81,0,0,0,5,3,215,61,156,141,0,20,7,4387,4387,5105,4316,,38,1,3,85,0,1,1,0,0,2,0,0,24,24,0,0,null,46,4,8,0
"https://direct.asda.com/george/christmas/the-gift-edit-by-erica-davies/D18M28G1C20,default,sc.html?cm_sp=e-desktop_p-homepage-uk_t-tier01_b-block01_d-251103_l-link01_c-ericadavies_s-AW_tp-moduleA",4593,2664981,474,100,28,2295,24,2,true,49613,11,1640022,64,726527,34,47372,2,137403,9,,,141,0,74,0,50,36,5,2,48,17,1019,834,852,140,0,0,1,925,925,1252,816,,17,13,3,128,0,13,5,2,0,1,2,0,3,3,0,7,,94,57,50,2
"https://film.interia.pl/wywiady/news-najbardziej-wymagajaca-rola-w-karierze-polskiego-aktora-spor,nId,8039462",7307,9450417,1037,100,54,1254,41,25,false,74956,16,1633079,84,163188,87,55228,3,336753,8,,,238,114552,62,0,29,2,63,3,141,8,223,413,790,173,5633,9,4,2542,2542,2542,2416,,37,20,8,159,0,79,2,3,0,0,1,0,30,30,17,20,true,86,33,49,4
"https://halotu.polsat.pl/styl-zycia/news-styl-moniki-bellucci-tak-gwiazda-podkresla-atuty-i-tuszuje-n,nId,8039421",5978,1835735,767,100,16,1670,12,1,false,95142,85,1025382,76,204600,17,212116,6,44039,4,,,208,0,144,0,38,125,31,6,8,8,213,252,392,250,0,0,1,2098,2098,2098,2012,,21,15,0,206,0,2,2,2,0,0,1,0,27,27,26,20,true,74,10,36,33
"https://mybharat.gov.in/pages/experiential_learning_detail?task_name=IISC,-Bangalore-Nano-Science-and-Technology-Experiential-Learning-Program-2025-(NST-ELP)&key=653154451653",4869,1905602,1145,100,20,771,13,0,false,131932,11,1485024,30,60589,21,132880,2,94315,6,,,74,52906,33,0,2,1,13,0,58,7,165,212,274,159,0,5,1,3104,3104,5673,3004,,,7,6,73,0,1,2,0,0,1,0,0,27,27,0,2,null,48,18,9,1
"https://natemat.pl/631055,ile-ludzi-jest-na-marszu-niepodleglosci-do-stolicy-zjechaly-sie-tlumy",6411,4956715,834,100,56,1699,47,6,false,24128,7,2356246,75,2105506,67,152816,6,137843,12,,,203,0,48,0,20,6,80,0,97,22,958,1007,1020,261,0,0,1,2510,2510,2510,2444,,3,3,13,169,0,34,4,5,0,0,1,0,10,10,0,6,null,89,31,35,2
"https://ogloszenia.moja-ostroleka.pl/ocieplenie-poddaszy-stropow-kamera-termowizyjna,1073029.html",4580,2252633,983,100,52,432,41,1,true,36601,8,1610021,43,159400,19,229092,5,55398,16,,,150,3106,26,0,17,24,18,0,91,10,513,746,365,288,37792,8,8,2146,2146,2463,2012,,7,6,0,99,0,51,3,4,1,1,1,0,7,7,0,2,null,49,13,28,1
"https://oldnavy.gap.com/browse/todays-deals/shop-all?cid=3039764&mlink=5151,1,HP_Prim_1_c",6524,9289634,641,100,118,1350,90,26,true,97506,7,3462574,166,5127915,137,89244,3,197153,42,,,430,41124,79,0,67,67,56,0,240,33,1869,1616,2473,150,209559,0,1,1533,1533,1533,1420,,5,1,4,386,1,43,8,4,1,0,1,0,12,12,56,5,false,185,75,108,1
"https://oldnavy.gapcanada.ca/browse/todays-deals/shop-all?cid=3039778&mlink=5151,1,HP_Prim_3_a",8547,6090899,1213,100,98,1317,67,24,true,72682,6,3027087,135,2207263,94,89244,3,184608,42,,,342,7213,70,0,46,91,5,0,200,23,1412,1101,2109,113,39297,0,1,2002,2002,2002,1860,,15,2,1,304,1,37,8,3,1,0,1,0,11,11,32,5,false,177,74,102,1
"https://parfium.bg/parfumi/?marka=dolce-gabbana,versace",15174,6567126,4277,100,37,7040,28,4,true,287856,8,1463139,23,4135495,96,575300,17,98301,24,,,189,3534,127,0,5,94,9,3,78,26,1790,472,324,689,44550,4,1,6946,6946,6946,6828,,63,671,82,178,0,11,4,1,0,2,1,0,145,145,17,9,false,58,36,23,1
"https://sebrae.com.br/sites/PortalSebrae/conteudos/artigos-especiais/aproveite-a-black-friday-para-vender-mais-o-ano-inteiro,5842e1ff3bbcb710VgnVCM100000d701210aRCRD",6238,9118456,746,100,54,1199,37,45,true,274364,18,3459418,68,4974073,92,201364,8,136355,30,,,257,92130,86,0,27,1,18,0,211,22,3250,1229,1173,747,0,9,1,7976,7976,7976,2104,,29,37,1135,201,0,56,7,0,1,1,1,1,12,14,6,18,false,89,27,32,9
"https://smaker.pl/informacje-te-przekaski-maja-wiecej-blonnika-niz-miska-owsianki-po-nich-nie-bedziesz-glodny,2059107,a,.html",6872,7816311,1134,200,45,1924,35,11,false,82458,7,2107045,85,317566,42,319856,8,325309,8,,,184,2983100,59,0,33,3,91,0,57,20,1322,996,1178,768,28106,5,3,2990,2990,2990,2844,,10,141,22,164,0,20,2,1,0,0,1,0,44,44,23,13,false,51,10,34,2
"https://sport.interia.pl/robert-lewandowski/news-nie-milkna-echa-wyjazdu-lewandowskiego-urban-oberwal-znowu-m,nId,22453073",5917,8733988,798,100,39,2535,35,12,false,100624,86,1581552,98,154778,35,89524,4,321723,8,,,271,2314847,148,0,50,127,37,4,53,9,364,449,677,202,0,0,1,2037,2444,2244,1904,,6,11,0,250,0,21,2,2,0,0,1,0,30,29,25,21,true,81,10,44,35
"https://styl.interia.pl/trendy/news-w-takim-wydaniu-jeszcze-jej-nie-widzielismy-krolowa-letycja,nId,22453406",5579,9567735,834,100,31,1354,30,6,false,100518,86,1678383,95,421405,27,65812,3,307149,15,,,252,0,137,0,45,126,29,3,49,15,645,593,693,244,0,0,1,2149,2359,2149,2120,,20,10,0,232,0,20,2,2,0,0,1,0,29,28,27,20,true,78,10,42,34
"https://t24.com.tr/haber/dilovasi-nda-6-kisinin-oldugu-parfum-dolum-tesisi-iki-kez-bildirilmis-adresi-bulamadik-diye-denetlememisler,1275696",7758,22360775,309,100,621,2347,376,1306,true,17986,10,4780438,241,1296352,848,230624,6,796356,707,,,3391,1287394,77,0,68,36,33,2,3252,,,,,,,,,,,,,,,,,,,,3,17,0,2,1,0,13,13,0,0,false,,,,
"https://tygodnik.interia.pl/news-wyjechal-z-sieradza-do-paryza-i-sie-zaczelo-podbil-pol-swiat,nId,8038384",5074,1528956,766,100,23,630,19,2,false,81688,11,441949,57,800317,13,82752,4,44116,3,,,96,6716,37,0,13,2,45,2,34,3,123,192,106,282,36388,7,3,2188,2188,2298,2108,,5,19,59,92,0,4,2,1,0,1,1,0,2,2,0,1,false,99,52,33,1
"https://urlaub.check24.de/suche/hotel?airport=BER,BRE,CGN,DRS,DTM,DUS,ERF,FDH,FKB,FMM,FMO,FRA,GWT,HAJ,HAM,HHN,KSF,LBC,LEJ,MUC,NRN,NUE,PAD,RLG,SCN,STR&transportType=flight&roomCount=1&adult=2&roomAllocation=A-A&departureDate=2026-06-01&returnDate=2026-08-31&days=6&pageArea=package&areaId=546&sorting=categoryDistribution&offerSort=default&areaSort=topregion&extendedSearch=1&ds=r",7182,2361366,928,100,11,2950,8,0,false,75447,41,1821199,161,198891,18,0,0,197198,2,,,234,0,215,0,197,6,0,0,31,11,377,197,748,176,12654,0,1,1777,1777,7680,1716,,16,0,0,234,0,0,0,1,0,0,1,0,1,1,0,0,null,43,23,18,0
"https://warszawa.wyborcza.pl/warszawa/7,54420,32392240,po-marszu-niepodleglosci-rzecznik-policji-90-zatrzymanych.html",6652,1329428,775,100,21,2922,22,3,false,31861,5,385388,39,298487,23,302314,6,87063,9,,,101,0,30,0,16,2,46,0,37,5,716,47,593,538,0,3,6,5536,5536,5536,1888,,22,0,4,96,2,3,1,2,0,0,1,0,22,22,12,3,false,63,38,21,6
"https://www.104.com.tw/jobs/search/?jobcat=2006001000,2006002000,2005001000,2005002000&jobsource=joblist_search&mode=s&page=1&scneg=1&sctp=M&scmin=45000&scstrict=1&searchJobs=1&utm_source=104&utm_medium=cweb_word",5565,3614208,1187,100,29,2647,22,1,true,39699,6,3198053,32,297653,65,28301,1,3256,6,,,141,6281,58,0,8,3,21,0,109,16,1238,820,367,461,3975,4,2,6324,6324,7750,3012,,62,1,0,127,0,14,3,0,1,0,1,0,56,56,0,1,,34,13,16,1
"https://www.astra-honda.com/product/genio?internal_source=homebanner&internal_medium=organic&internal_campaign=pl-homebanner,md-organic,obj-click,lo-nasional,gd-mf,ag-17_55,in-all_interest,dv-all,cn-product,mc-matic,mv-genio,po-1_october_2025_31_october_2025,inv-0000-0000,an-is0&internal_content=fo-stillimage,cvn-banner,sz-1368x573,nt-homebanner_product_genio",8105,14240179,927,100,30,816,21,4,true,64334,6,1882610,41,11856794,48,322324,6,53696,10,,,144,40436,34,0,2,1,23,0,118,17,543,914,626,259,1615,1,4,3310,3500,3310,3248,,37,0,33,132,0,12,5,0,2,2,1,0,26,26,0,13,false,31,10,14,1
"https://www.cashexpress.fr/la-selection-black-friday,13.html",5880,1447454,2781,200,28,5658,23,7,true,90654,10,991084,38,303179,96,18030,1,43392,14,,,171,0,121,0,118,0,2,0,51,5,356,417,142,169,29487,10,19,3769,3769,4228,3608,,40,1,121,161,0,10,3,1,0,0,1,0,146,146,0,0,false,42,8,10,2
"https://www.cheapflights.com.au/explore/SLC/20251201,20251231?stops=0&tripdurationrange=3%2C7",5236,3883222,830,100,24,1300,20,2,true,113865,11,2407885,30,1040160,60,128465,3,160845,4,,,140,2300,39,0,0,9,33,1,97,14,1410,466,813,578,27493,2,0,2732,3749,2732,1908,,11,0,358,127,0,13,1,1,0,1,0,0,52,52,0,13,false,34,13,12,2
"https://www.checkfelix.com/explore/LAS/20251201,20251231?stops=0&tripdurationrange=3%2C7",5116,3726124,622,100,15,1946,12,1,true,114633,12,2399449,27,900532,52,86072,3,169484,5,,,125,91776,39,0,0,7,34,1,83,12,1627,417,803,646,7797,2,0,2517,5205,2517,1804,,11,0,377,121,0,4,0,0,0,1,0,0,52,52,0,13,null,34,13,13,2
"https://www.deckshop.pro/deck/detail/evo-royal-ghost,evo-skeleton-army,royal-hogs,giant-skeleton,fisherman,mother-witch,zappies,arrows",10074,6257189,170,100,574,742,323,1171,true,29448,8,3242334,201,417130,1043,69184,2,1461085,746,,,4048,133466,233,0,73,62,18,9,3886,,,,,,,,,,,,,,,,,,,,4,12,0,0,1,0,43,43,0,1,null,,,,
"https://www.expedia.co.in/Flights-Search?leg1=from:Charleston%20(CHS),to:Sioux%20Falls%20(FSD),departure:26/11/2025TANYT&leg2=from:Sioux%20Falls%20(FSD),to:Charleston%20(CHS),departure:03/12/2025TANYT&trip=roundtrip&passengers=adults:1,children:0,infantinlap:N&options=cabinClass:coach&mode=search&pageId=0",13203,4347194,608,100,54,1898,39,19,true,79467,2,3226038,86,248063,44,50220,3,136469,26,,,273,0,89,0,7,3,7,0,256,16,3272,1817,532,489,32175,1,1,1853,1853,1853,1728,,47,0,0,223,0,50,4,2,0,0,2,0,19,21,2,18,null,84,6,20,62
"https://www.expedia.it/Flights-Search?leg1=from:Las%20Vegas%20(LAS),to:San%20Francisco%20(SFO),departure:11/12/2025TANYT&leg2=from:San%20Francisco%20(SFO),to:Las%20Vegas%20(LAS),departure:14/12/2025TANYT&trip=roundtrip&passengers=adults:1,children:0,infantinlap:N&options=cabinClass:coach&mode=search&pageId=0",9696,3167204,316,100,24,2912,22,1,true,82446,2,2190579,68,162639,20,50220,3,100184,1,,,211,13124,101,0,16,1,1,0,193,9,2904,1319,357,696,0,1,1,974,974,13204,916,,52,1,0,194,0,17,2,0,0,0,1,0,33,35,2,31,null,72,6,8,59
"https://www.gap.com/browse/new/holiday-collection?cid=3051725&mlink=5058,1,HP_MERCH_HERO1_ALL_IMAGE",4977,6910797,475,100,113,1457,83,25,true,75561,8,3368064,154,2627308,104,48128,1,185606,44,,,379,5349,66,0,57,54,57,0,211,32,1901,1624,2213,133,0,0,1,1380,1380,1380,1252,,5,0,1,341,1,37,8,3,1,0,1,0,10,10,43,3,false,185,87,96,1
"https://www.gapcanada.ca/browse/new/holiday-collection?cid=3051725&mlink=5058,1,HP_MERCH_HERO1_IMAGE",5168,6122939,327,100,76,1272,55,11,true,73026,6,2657130,118,2652917,110,48128,1,162606,24,,,303,3402,95,0,41,98,3,0,161,19,1116,906,2052,44,217798,0,2,1129,1129,1129,1028,,2,0,0,280,1,22,8,2,1,0,1,0,8,8,37,3,false,152,84,67,1
"https://www.gazetaprawna.pl/artykuly/10580473,karol-nawrocki-oswiadczyl-odmawiam-nominacji-46-sedziow.html",6749,4620341,2076,100,90,1633,73,3,true,89189,5,3435545,108,260052,76,288136,8,366563,21,,,312,235050,46,0,30,59,19,0,204,25,1118,943,490,472,3275,1,2,3748,3748,3748,3624,,1,1,2,255,0,57,4,7,2,1,1,0,5,5,0,5,false,95,46,47,15
"https://www.kayak.com/explore/PDX/20251201,20251231?stops=0&tripdurationrange=3%2C7",6261,4561860,559,100,30,2441,28,3,true,147479,12,3125399,36,888636,58,177849,2,175847,6,,,157,16991,35,0,0,8,32,1,116,17,2203,883,1195,662,0,2,0,2550,3684,2550,1712,,4,18,390,144,0,13,1,1,0,1,0,1,48,48,0,13,false,37,15,14,2
"https://www.kinguin.net/listing?active=1&hideUnavailable=0&type=kinguin&productIds=6208f8309e44a1f376c463ba,6208ff749e44a1f37627b033,649d8f0f098a615a69d08f73,653cb70f8f21d2ad4b0cf922,661fa3f7d101d2c07df1a5e4,63985f6474cdef0001629556,682c6744a29689ead26bba88,66ed737b4ccbd97a3431983c,677fea9f0e54f72bbd9041d8,67dc1be33038f0ed9fbf67c9,65560b66ae196da0ab207d00,5c9b64e72539a4e8f1772d07,616c11cebbbadb1f259a2da2,655e0a39ae196da0abb076a9,5c9b65c62539a4e8f17825d4,5c9b659f2539a4e8f177f6d7,5c9b71e82539a4e8f181031a,677804560e54f72bbd91ee72,64d758d3ebcd831ddfe3dd5b,5d2341ec528cc321d522dd24,5d9ecfd15b6481524f378fb1,65d5feee5b7837876a46d2a5,61c6f34b9e44a1f376f82d38,67e13e563038f0ed9f6352fd&phrase=&size=50&sort=bestseller.total,DESC&origin=menu",10211,5124672,710,100,24,2226,18,0,true,47549,3,4200634,200,203241,38,293228,20,326081,6,,,285,1799,214,0,12,2,27,0,244,16,1626,1201,772,419,0,2,1,2072,2655,2072,1932,,36,81,0,281,0,4,4,1,1,2,1,1,3,3,23,3,null,216,18,200,3
"https://www.mapion.co.jp/m2/35.675869978581765,139.75710916666668,6",4860,3233056,463,100,368,722,275,595,true,0,0,1853159,155,436850,419,0,0,243502,289,,,1457,85630,46,0,26,58,7,1,1365,27,2462,1489,1869,233,0,0,6,2468,2525,2468,2376,,11,7,79,756,0,701,2,6,1,0,1,0,58,57,0,0,false,53,14,34,0
"https://www.medonet.pl/zdrowie/zdrowie-dla-kazdego,przez-12-lat-pracowala-jako-psycholog-w-singapurze--wrocilam-z-jednego-powodu,artykul,38001214.html",4531,3432407,489,100,64,1331,37,4,true,29398,11,2156043,139,376219,14,98980,5,453911,13,,,224,66265,45,0,29,59,22,2,112,16,612,686,357,242,7493,0,6,1965,1965,1965,1824,,13,0,2,197,0,27,2,3,2,0,1,1,0,0,31,2,null,64,24,27,1
"https://www.momondo.se/explore/WAS/20251201,20251231?stops=0&tripdurationrange=3%2C7",5546,3879093,1271,100,17,2312,12,1,true,115123,12,2404255,27,969840,55,162368,3,172307,6,,,129,12835,39,0,0,8,33,1,87,13,1473,367,711,649,0,2,0,3140,4226,3140,2408,,5,0,323,125,0,4,0,0,0,1,0,0,52,52,0,13,null,34,13,13,2
"https://www.mondadoristore.it/But%20Santa,%20I%20love%20him.%20Il%20calendario%20dell'avvento%20Romance-Libro-Hazel-Riley-Karim-B./p/9788820083779",10169,5037888,2077,100,39,960,28,1,true,170327,10,2649134,56,1128599,14,1008352,6,63027,6,,,113,0,27,0,10,1,34,0,68,14,717,504,720,317,24496,1,1,9513,9513,9513,3008,,3,8,125,105,0,8,1,2,0,1,1,0,21,21,23,1,false,35,6,23,5
"https://www.ncl.com/vacations?destinations=MEXICAN_RIVIERA&embPorts=LAX,SAN",8516,6595820,330,200,78,1440,67,18,true,386287,29,3605764,136,811152,36,1653824,12,25307,20,,,305,45376,105,0,73,92,3,0,137,19,990,790,956,154,0,1,1,6265,6265,6265,2404,,40,66,17,270,0,35,7,4,1,1,1,1,11,11,3,3,false,143,47,115,16
"https://www.onet.pl/informacje/businessinsider/giganci-rezygnuja-z-wielkich-inwestycji-w-polsce-klimat-sie-pogarsza/cr80yj0,211f4564",5434,4443055,1494,100,81,1174,49,2,true,176479,40,3101804,187,359485,25,346584,10,117458,14,,,337,19303,93,0,43,67,130,2,95,30,1964,1189,1066,842,14618,1,18,2078,2825,2078,2024,,24,2,2,305,0,32,2,3,2,0,1,0,23,23,43,24,null,105,22,33,56
"https://www.pomponik.pl/gwiazdy-telewizji/news-ciemne-chmury-nad-kolejna-para-w-slubie-krystian-tym-razem-p,nId,22453496",5964,10510977,779,100,43,1291,38,16,false,92256,72,1418642,105,59777,45,65812,3,320184,8,,,275,0,136,0,49,121,35,3,67,6,201,324,752,258,0,0,2,1770,1879,1770,1712,,7,12,0,247,0,28,2,3,0,0,1,0,27,27,21,19,true,90,10,45,43
"https://www.rmf24.pl/regiony/bialystok/news-polska-buduje-kolejne-wzmocnienie-granicy-z-bialorusia-migra,nId,8039997",13559,12618693,1379,100,359,7233,265,579,false,104655,11,3335963,179,6635743,569,762777,3,511199,341,,,1879,163788,136,0,57,17,65,3,1737,44,2165,1434,2929,681,4029992,7,14,3039,3039,,2908,,98,34,56,919,1,959,5,18,0,0,1,0,36,36,7,0,false,122,57,63,4
"https://www.salon24.pl/newsroom/1472900,o-tym-transparencie-z-marszu-wciaz-jest-glosno-artystka-do-mezczyzn-leczcie-sie",5177,4047652,1401,100,57,1247,46,1,false,66929,10,2452761,65,503965,32,527460,15,338039,15,,,167,177224,18,0,32,8,46,0,81,13,514,692,365,685,8858,6,6,3213,3213,3213,3132,,20,34,2,150,0,17,4,5,0,1,1,0,27,27,0,0,false,65,21,41,2
"https://www.sport.pl/pilka/7,65041,32394518,43-0-niebywaly-mecz-barcelony-byla-58-minuta-gdy-pajor-wchodzila.html",4855,3468251,826,100,17,2589,15,1,false,66002,8,877926,20,2098871,91,117056,2,55515,4,,,145,15588,78,0,17,2,100,0,26,8,977,409,224,400,0,1,3,2168,2168,2641,2112,,31,1,718,144,0,1,3,2,0,0,1,0,96,96,14,8,true,76,49,29,6
"https://www.swoodoo.com/explore/LAX/20251201,20251231?stops=0&tripdurationrange=3%2C7",5737,4007559,1225,100,15,1581,12,1,true,113642,12,2399911,27,916034,47,364992,2,168836,6,,,120,13755,31,0,0,8,33,1,78,12,1356,406,767,458,4649,2,0,3083,4119,3252,2972,,7,0,341,116,0,4,0,0,0,1,0,0,44,44,0,13,null,34,13,13,2
"https://www.trendyol-milla.com/sr?wb=145288,101476,103500,148061,143760,165523,103124,171254,165357&qt=trendyolmilla&st=trendyolmilla&os=1",4797,5175155,568,100,15,5412,11,2,true,171312,14,1626685,44,3058981,156,189072,7,69603,4,,,257,0,201,0,10,0,203,0,44,12,968,1007,277,467,0,7,0,1938,1938,1938,1852,,65,12,0,247,0,10,2,0,0,0,1,0,396,659,276,325,,,,,
"https://wyborcza.pl/7,75399,32388219,w-brukseli-kalasznikowy-w-antwerpii-granaty-gangi-probuja.html",6650,1384339,723,100,19,4172,21,3,false,31930,5,372426,38,346765,23,302314,6,106522,8,,,99,0,31,0,15,2,47,0,35,6,1006,76,756,787,0,2,6,5084,5084,5084,1376,,7,1,8,95,1,3,1,2,0,0,1,0,28,28,12,3,false,62,38,20,4
"https://wydarzenia.interia.pl/kraj/news-ziobro-dla-polsat-news-wroce-do-kraju-jak-zawita-praworzadno,nId,22453416",5201,14241325,810,100,46,1593,41,18,false,100543,86,1761125,114,181414,64,65812,3,311903,18,,,329,0,137,0,51,125,35,3,115,9,268,456,831,165,0,0,2,1970,2177,2118,1908,,11,11,1,274,0,55,2,2,0,0,1,0,29,28,26,20,true,83,10,47,34
http://bachviet.one/,5469,423194,3451,100,6,37,1,1,false,68607,3,311184,2,40547,5,0,0,2856,2,,,12,296797,11,0,0,0,0,0,12,,,9,2,27,0,3,2,5228,5228,5228,5104,,,0,44,11,0,1,0,0,0,0,0,0,1,1,0,0,false,3,1,1,0
http://ent.uit.ac.ma/,5531,3278269,1879,100,30,377,4,1,false,739388,5,512405,14,1382862,6,152057,2,30083,2,,,32,7841701,27,0,0,0,0,0,32,2,44,24,42,127,17620,5,14,5206,5206,5206,5120,,,14,59,29,1,2,0,0,0,1,0,0,1,1,0,0,null,18,4,1,0
http://ent.uit.ac.ma/ent,4884,3279638,1431,100,30,377,4,1,false,739364,5,512405,14,1382862,6,152052,2,30083,2,,,32,7840190,27,0,0,0,0,0,32,2,48,26,39,118,17620,5,14,4562,4562,4562,4420,,,15,71,29,1,2,0,0,0,1,0,0,1,1,0,0,null,18,4,1,0
http://estekansai.jp/archives.html,4572,11200910,869,100,33,19883,25,5,false,16632,3,583896,8,10393045,145,35828,2,165892,15,,,189,0,119,0,1,18,3,0,167,19,5046,934,153,4008,8258161,2,2,3310,3310,4352,3228,,17,7,2,179,0,10,1,0,0,1,0,0,2,2,0,0,null,41,9,4,14
http://etbmanager.ntp.gov.bd/etbmanager/sendpassword.seam?cid=94443,4604,149400,3266,100,8,57,3,2,false,4801,4,62237,4,40210,4,40128,1,2024,2,,,16,0,13,0,6,0,1,0,9,,,5,3,42,0,3,4,4461,4461,4564,4312,,1,2,50,14,0,2,0,0,0,1,0,0,2,3,0,0,null,9,5,0,0
http://evene.lefigaro.fr/,6306,2229818,934,100,25,813,16,1,true,64557,23,1176167,67,840506,20,101184,6,15211,2,,,124,41633,68,0,5,75,13,0,31,3,250,246,348,304,9514,23,48,5164,5164,5258,5128,,39,23,248,120,1,3,2,3,2,1,1,1,14,14,0,4,false,87,22,16,1
http://evene.lefigaro.fr/citations/theme/guerre-guerres.php,9165,1537395,3915,100,30,897,18,1,true,62781,22,1232055,66,93553,21,101184,6,15628,2,,,123,92486,71,0,5,83,13,0,22,2,79,191,247,182,15203,22,47,7609,7609,7609,7516,,27,21,16,119,1,3,2,3,2,1,1,1,8,10,0,7,false,86,22,16,1
http://hoctap.dvtienich.com/2025-2026-thi-hoc-sinh-gioi-lop-12-cum-tp-hai-phong/,4872,2775143,857,200,22,1779,12,0,false,620625,18,1258152,38,402610,26,357768,10,122527,25,,,120,879918,65,0,3,2,12,0,103,16,903,525,454,929,12599,15,16,4304,4304,4611,4132,,4,7,65,103,0,17,1,1,0,3,0,0,31,31,0,0,null,73,31,18,1
http://inutomo11.com/,6463,6273697,838,100,170,904,131,96,false,115297,8,2353730,71,3066736,127,514612,38,161464,44,,,441,15423,37,0,56,23,45,1,316,13,789,665,405,720,352031,0,11,3716,3716,4092,3648,,2,5,22,308,1,132,2,8,0,0,1,0,35,35,18,0,false,101,45,43,0
http://m4ex.com/,4617,5717678,1500,100,80,1394,35,22,false,27159,14,215271,60,5396994,94,56780,1,21454,11,,,197,121202,51,0,14,21,14,2,146,4,386,211,58,488,376654,12,15,3003,3202,3003,2924,,,0,41,173,2,22,0,0,0,2,0,0,82,94,0,3,false,46,3,16,9
http://member.bodycontact.com/,4679,182888,3350,100,8,265,2,1,false,25674,1,113143,4,40413,12,0,0,3658,2,,,19,80555,16,0,1,0,0,0,18,,,18,12,21,1834,1,3,4259,4259,4259,4220,,4,1,15,18,0,1,1,0,0,0,0,0,5,5,0,0,false,6,2,1,0
http://mogily.pl/,4966,18827068,2592,100,12,5380,5,4,false,49743,1,608137,7,17603136,824,77160,1,488830,5,,,840,0,830,0,0,0,2,0,838,6,339,100,71,1338,3713626,1,2,4196,4196,4639,4128,,36,2,240,836,0,4,0,0,0,0,1,0,827,827,0,0,false,12,5,4,0
http://moodlevocacional.sems.udg.mx/login/index.php,15768,2140174,6133,100,11,98,1,0,false,157073,2,1315561,9,451505,2,150124,1,26934,1,,,19,54565,18,0,0,0,16,0,3,4,49,57,62,83,0,2,0,15634,15634,15634,15516,,,1,1,18,0,1,0,0,0,0,0,0,1,1,0,0,false,18,9,7,0
http://muzyka.teledyski.info/,5294,1111222,643,100,372,343,258,951,false,7982,2,706054,135,72627,435,0,0,312989,475,,,2001,68816,68,0,22,22,26,1,1930,15,1483,1246,759,448,0,2,5,5154,5154,5154,1052,,9,1,35,917,0,1084,1,2,0,0,0,0,5,5,0,0,null,21,7,6,0
http://muzyka.teledyski.info/index.html?file=ulubione,6457,1104158,1000,100,381,319,252,842,false,7982,2,704902,145,76137,423,0,0,305813,447,,,1813,93344,50,0,19,23,24,1,1746,13,1202,1317,652,379,0,2,5,6077,6077,6483,1564,,1,1,14,856,0,957,1,2,0,0,0,0,6,6,0,0,null,22,8,6,0
http://nidw.gov.bd/,8458,848058,1568,100,37,351,2,0,false,131094,14,430575,11,243718,16,0,0,42671,1,,,42,437577,39,0,0,0,0,0,42,1,38,6,69,95,92406,14,10,6653,6653,6653,6508,,,2,36,36,1,5,0,0,0,0,0,0,1,1,0,0,false,16,5,0,0
http://nidw.gov.bd/nidwContact.php,7695,892443,1595,100,41,360,2,0,false,131094,14,475290,11,246996,16,0,0,39063,1,,,42,466958,39,0,0,0,0,0,42,1,26,16,56,83,92757,14,10,6696,6799,6696,6608,,,3,33,39,2,1,0,0,0,0,0,0,1,1,0,0,false,16,5,0,0
